4.720376015,2.798155069,7.469818592,0.143146828,0.011090479,0.011625897,0.004318836,5.180257797,0.0003152,0.000315444
4.72929287,2.848081112,7.729066372,0.13763994,0.010898135,0.010869302,0.004344354,17.73482513,0.000975913,0.000975913
4.73170948,2.983598232,7.503694057,0.138155907,0.01086213,0.011146929,0.00435264,16.06467438,0.000962303,0.000962303
4.750270367,2.906612635,7.677638054,0.138868928,0.010967365,0.011169783,0.004374318,13.80528355,0.000907917,0.000907917
4.752195358,2.982931852,7.490739822,0.137790561,0.011246952,0.011043936,0.004347471,2.245940924,0.000106546,5.39E-05
4.75449419,2.706944227,7.493632317,0.139717013,0.011384538,0.011010742,0.004276084,19.0880146,0.000986172,0.000986172
4.754553318,2.806699991,7.515849113,0.140174285,0.011035405,0.011333172,0.004316945,5.046860218,0.00028905,0.00028905
4.754818916,2.796558619,7.439045906,0.138809741,0.011297404,0.011039604,0.00430023,14.33911037,0.000921754,0.000921754
4.755408764,2.916305542,7.503068924,0.141256317,0.011086195,0.011382704,0.004371144,14.73661613,0.000927979,0.00092798
4.761832237,2.833976984,7.471327305,0.137081563,0.010962067,0.011560858,0.004324871,12.00503445,0.000844808,0.000844807
4.769554615,2.713927269,7.444924355,0.141033515,0.011284371,0.011089105,0.004369001,8.706983566,0.000660596,0.000660597
4.77294302,2.789037228,7.705365181,0.141534612,0.011302511,0.011519534,0.004380655,13.43802834,0.000900437,0.000900437
4.776082993,2.874115705,7.448914528,0.144462064,0.011442381,0.01107568,0.004363749,10.56158257,0.000780656,0.000780656
4.780333042,2.615450144,7.6074543,0.137857914,0.011187201,0.011426833,0.004343652,14.94972515,0.000939436,0.000939436
4.782987118,2.742315769,7.585116863,0.142351225,0.011529019,0.010952618,0.004374846,12.5741272,0.000865453,0.000865452
4.784708023,2.829291821,7.752028465,0.138611764,0.011029052,0.011478565,0.004335765,11.28801632,0.000808167,0.000808167
4.788039684,2.929756403,7.494811535,0.139005616,0.011098176,0.011508694,0.004405803,4.349364758,0.000212743,0.000212742
4.79001379,2.780444384,7.778189659,0.139284551,0.011149989,0.01085502,0.00434363,7.537137032,0.000524784,0.000524784
4.798663139,2.880734921,7.569244862,0.137913942,0.01098226,0.011393785,0.004299522,10.40527344,0.000766057,0.000766057
4.799492359,2.855808496,7.653588772,0.145629764,0.011299565,0.011001536,0.004374008,4.45366478,0.000263052,0.000263057
4.799810886,2.859658003,7.688831806,0.139970988,0.010978061,0.010802246,0.004330106,8.510514259,0.000618698,0.000618699
4.805440903,2.650034428,7.439530849,0.137452647,0.011082347,0.010881967,0.00439015,13.11256218,0.000883808,0.000883808
4.806852818,2.764523983,7.65863657,0.141955823,0.011507966,0.011253324,0.004310241,16.36552048,0.000954032,0.000954032
4.808022976,2.506195068,7.762426853,0.139537707,0.011205925,0.011339716,0.004373312,16.41872215,0.00095827,0.00095827
4.8085289,2.647966146,7.579750538,0.14173609,0.011420487,0.011315444,0.004381273,14.8630085,0.000933846,0.000933846
4.811412811,2.655102491,7.546681404,0.140326545,0.011038762,0.011527209,0.004322495,7.901845932,0.000549327,0.000549327
4.813748837,2.841875315,7.5601511,0.135728374,0.010902368,0.010917174,0.004289487,18.61368752,0.000983889,0.000983889
4.817388058,2.865939617,7.427557468,0.13672784,0.01101534,0.011101305,0.004296431,17.79351234,0.000981409,0.000981409
4.822446346,2.738249302,7.487257004,0.142359242,0.011468934,0.01136886,0.004334572,18.71138382,0.000988309,0.000988309
4.823400021,2.519698858,7.746313095,0.139701694,0.010895009,0.011332039,0.004348579,3.218449354,0.000108576,0.000103444
4.823926449,2.576316357,7.729595661,0.138889447,0.01106435,0.011096077,0.004376102,18.87377357,0.000992194,0.000992193
4.828262806,2.957532883,7.594582558,0.138714999,0.011098233,0.010903602,0.004354676,13.85240936,0.000915016,0.000915016
4.831028461,2.966058493,7.460691452,0.139265627,0.011065615,0.010934421,0.00433437,15.72209454,0.00094943,0.00094943
4.836417675,2.594247341,7.529605865,0.143449455,0.011390347,0.011388679,0.004377821,9.865093231,0.000733984,0.000733984
4.839050293,2.601494074,7.550889492,0.138604507,0.011158448,0.011514962,0.004314327,6.822920322,0.000448131,0.000448131
4.842401505,2.665182114,7.567248821,0.141386494,0.01143041,0.011170682,0.004327784,9.501555443,0.000716845,0.000716844
4.843072414,2.806709766,7.596051693,0.140613943,0.011254351,0.011399153,0.004344952,16.84609795,0.000969576,0.000969576
4.844836712,2.721948624,7.641944408,0.136906892,0.011382849,0.010838725,0.004295447,13.21331406,0.00089228,0.00089228
4.846866608,2.578640223,7.738093376,0.140303656,0.011518012,0.01115624,0.004349855,11.47324371,0.000821008,0.000821008
4.850693226,2.869790792,7.634510517,0.141279608,0.011125984,0.010847655,0.004393044,17.47265816,0.000972853,0.000972853
4.864573956,2.787707329,7.616479397,0.135217384,0.011164351,0.010844224,0.004289529,1.349435449,9.88E-05,1.17E-05
4.866941452,2.874570847,7.667892456,0.138435751,0.01143402,0.011334282,0.004275348,7.435680389,0.000573216,0.000573215
4.876161098,2.872206211,7.420475006,0.141433895,0.010790739,0.011228178,0.004323203,1.377583146,9.84E-05,6.88E-05
4.880018711,2.802397013,7.438726902,0.138599604,0.011198666,0.010907823,0.004284431,19.72486877,0.000990358,0.000990358
4.88209486,2.866616011,7.778379917,0.139816001,0.011450435,0.01097942,0.004306571,7.713117599,0.000596298,0.000596298
4.886389256,2.81345892,7.587709904,0.140085459,0.010803847,0.011185165,0.004297829,3.731241941,0.000143748,0.000143742
4.887515545,2.516441345,7.475438595,0.139493436,0.011167221,0.011535877,0.00429139,3.376604795,0.000123498,0.000122917
4.901874065,2.683583021,7.658620834,0.140048474,0.011215784,0.011481094,0.004371174,16.38223076,0.000966063,0.000966063
4.904416561,2.741718292,7.624883652,0.142912939,0.011371422,0.011290264,0.004389256,9.91205883,0.000750356,0.000750355
4.906838894,2.905939341,7.507585526,0.136475205,0.010770666,0.010949061,0.004358787,1.445556283,9.74E-05,4.06E-05
4.914935112,2.575237513,7.634040356,0.138791725,0.011108596,0.011441995,0.004414639,2.043270826,0.000102049,2.91E-05
4.919480801,2.720144033,7.692754269,0.145148098,0.011426017,0.011302536,0.004374571,9.056765556,0.000680489,0.000680489
4.933418274,2.530251265,7.464040756,0.137764752,0.011431802,0.01145393,0.004285336,5.90464735,0.000368702,0.000368703
4.940979481,2.861470461,7.462602139,0.138581797,0.010808189,0.010831173,0.004401404,1.699987054,9.85E-05,1.95E-05
