4.78667,6.86225,7.60519,0.09904,0.01122,0.01122.1,0.00461,11.14033,-2.51218271,8.628288076,0.136658393,0.120541165,0.000999171,0.265806781
2.05973,1.99366,7.60519,0.14006,0.00568,0.00568,0.00478,15.41177,10.64078287,4.770987244,0.713166236,0.14672769,0.000213327,0.349277616
0.84308,6.86225,4.92898,0.22052,0.01122,0.01122,0.00461,1.70305,0.453181671,1.249868817,0.024019142,0.199888321,0.000249973,0.259988361
4.78667,2.77013,7.60519,0.06385,0.01122,0.01122,0.00583,15.41177,5.752373176,9.659402092,0.410625164,0.098271148,0.000118463,0.4472915
2.05973,5.84752,7.60519,0.09904,0.005,0.005,0.00576,15.41177,7.269263192,8.142506068,0.685599618,0.12014559,0.000540696,0.256039627
0.84308,2.77013,8.2773,0.14006,0.005,0.005,0.00478,11.14033,7.351361518,3.788968458,0.821786531,0.146749315,0.000455677,0.47242899
2.05973,8.0662,8.2773,0.22052,0.00568,0.00568,0.00576,15.41177,5.014893506,10.39687651,0.198415204,0.199704534,0.000233338,0.263545029
4.78667,5.84752,4.92898,0.09904,0.00462,0.00462,0.00478,11.14033,-5.194003174,5.946327231,0.161807279,0.120128375,0.000130733,0.224573761
0.84308,6.86225,8.2773,0.06385,0.00568,0.00568,0.00478,11.14033,3.418317996,7.722012612,1.12609414,0.097713486,0.000584009,0.266180118
0.84308,1.99366,4.92898,0.14006,0.00446,0.00446,0.00478,15.41177,11.56955511,3.842214895,0.719644014,0.14675315,0.000396668,0.30332649
2.05973,8.0662,7.60519,0.14006,0.005,0.005,0.00576,11.14033,4.883436904,6.256893168,0.307913575,0.146798688,0.000406771,0.386500888
0.84308,6.86225,7.60519,0.09904,0.005,0.005,0.00583,5.2787,2.21534744,3.063352652,0.367985111,0.120152352,0.000196343,0.73919556
0.84308,6.86225,2.04332,0.14006,0.01122,0.01122,0.00478,1.70305,0.4790814,1.22396899,0.019358451,0.147295283,0.000135101,0.259420525
0.84308,8.0662,4.92898,0.26628,0.01122,0.01122,0.00576,11.14033,2.409634459,8.730695558,0.094264747,0.229839084,0.000750893,0.262071332
0.84308,6.86225,7.60519,0.22052,0.01122,0.01122,0.00461,1.70305,0.453182811,1.249867684,0.037059614,0.199711146,0.000240318,0.260475405
6.91131,2.77013,8.2773,0.26628,0.005,0.005,0.00576,15.41177,-9.838632227,5.573137811,0.135905124,0.230155475,0.000116908,2.873272654
2.05973,8.0662,8.2773,0.22052,0.01122,0.01122,0.00478,11.14033,2.023808698,9.116521325,0.106208159,0.199302447,0.000648818,0.260820988
9.75741,5.84752,7.60519,0.22052,0.01122,0.01122,0.00461,11.14033,-2.57288527,8.567444732,0.034533349,0.199388869,0.000266583,0.260099295
4.78667,2.77013,8.2773,0.14006,0.005,0.005,0.00583,15.41177,10.76468624,4.647083467,0.403324554,0.146827434,0.000178499,0.334995723
2.05973,5.84752,2.04332,0.06385,0.01122,0.01122,0.00583,15.41177,3.450288066,11.96148915,0.145620254,0.098189729,0.000340956,0.28334326
9.75741,8.0662,4.92898,0.14006,0.00446,0.00446,0.00434,15.41177,-4.661415067,10.75035493,0.056781563,0.146681984,0.000188772,0.260041774
4.78667,8.0662,8.2773,0.26628,0.01122,0.01122,0.00434,3.21932,-0.628436257,2.590890997,0.014187306,0.229919977,0.000115307,0.260147359
6.91131,8.0662,7.60519,0.26628,0.01122,0.01122,0.00576,5.2787,-1.135603304,4.1431063,0.017329025,0.230088045,0.000196117,0.259965851
4.78667,5.84752,7.60519,0.22052,0.00568,0.00568,0.00576,5.2787,2.535372332,2.743327937,0.054439151,0.19980351,0.000102895,0.249980636
0.84308,2.77013,7.60519,0.06385,0.01122,0.01122,0.00434,5.2787,1.827513366,3.451201976,0.637139973,0.098204074,0.000199115,0.378048575
4.78667,8.0662,4.92898,0.26628,0.01122,0.01122,0.00478,11.14033,2.231229565,8.909100437,0.029692148,0.230341094,0.000550273,0.260353978
2.05973,6.86225,8.2773,0.09904,0.00568,0.00568,0.00478,11.14033,4.206816622,6.933514083,0.45406837,0.120151535,0.000405563,0.446831168
6.91131,2.77013,4.92898,0.14006,0.00446,0.00446,0.00461,15.41177,-9.938583111,5.473187103,0.162601348,0.146725351,0.000133723,0.338500199
2.05973,1.99366,8.2773,0.22052,0.01122,0.01122,0.00478,11.14033,5.25485414,5.885480838,0.276184129,0.199248764,0.00011793,2.855197383
0.84308,8.0662,4.92898,0.26628,0.00462,0.00462,0.00576,15.41177,6.213403515,9.19836649,0.132490675,0.230146449,0.000115464,0.270482735
0.84308,1.99366,2.04332,0.26628,0.01122,0.01122,0.00478,3.21932,1.703005865,1.516314385,0.028186298,0.229938146,0.000179351,0.259750603
2.05973,6.86225,2.04332,0.26628,0.005,0.005,0.00576,11.14033,4.635298725,6.505031265,0.032098268,0.230177096,0.000110552,0.270526027
9.75741,1.99366,2.04332,0.26628,0.01122,0.01122,0.00434,11.14033,-5.416529008,5.723821396,0.016461794,0.229968118,0.000193348,0.260014932
0.84308,1.99366,2.04332,0.22052,0.01122,0.01122,0.00461,11.14033,5.188348156,5.95200039,0.115712564,0.199292937,0.000539574,0.261173816
0.84308,2.77013,7.60519,0.06385,0.00568,0.00568,0.00434,11.14033,5.72260931,5.41772193,1.744347524,0.097712732,0.000844622,0.31991679
0.84308,5.84752,2.04332,0.22052,0.00446,0.00446,0.00478,15.41177,6.697883747,8.713886254,0.082008343,0.199764613,0.000141205,0.262159682
4.78667,6.86225,2.04332,0.06385,0.00568,0.00568,0.00434,11.14033,3.323667889,7.816676496,0.063196721,0.097728398,0.000100296,0.243755501
6.91131,2.77013,7.60519,0.26628,0.01122,0.01122,0.00576,5.2787,-2.441927204,2.836773903,0.036730415,0.229886742,0.000150262,0.259991969
2.05973,5.84752,4.92898,0.14006,0.00462,0.00462,0.00583,11.14033,6.044528665,5.095801368,0.239404704,0.146814882,0.000247889,0.060023559
4.78667,8.0662,2.04332,0.14006,0.00446,0.00446,0.00461,15.41177,-4.998415518,10.41335448,0.045767393,0.146834304,0.0003316,0.262565609
0.84308,5.84752,4.92898,0.22052,0.00568,0.00568,0.00576,11.14033,4.523633651,6.616696348,0.154373772,0.199715041,0.000281175,0.12873645
4.78667,5.84752,2.04332,0.14006,0.00446,0.00446,0.00576,11.14033,6.110785849,5.02954456,0.055320452,0.146832348,0.000135485,0.286535179
2.05973,2.77013,2.04332,0.06385,0.00568,0.00568,0.00434,15.41177,7.941751991,7.470018902,0.3193766,0.097723706,0.000156301,0.241421555
2.05973,8.0662,2.04332,0.09904,0.00446,0.00446,0.00583,15.41177,6.532110028,8.879659994,0.160705594,0.12014048,0.00021916,0.280412972
0.84308,1.99366,8.2773,0.22052,0.005,0.005,0.00583,11.14033,8.495397298,2.644932387,0.444040237,0.199765932,0.000197774,0.342739649
0.84308,2.77013,7.60519,0.09904,0.00462,0.00462,0.00434,11.14033,7.116866509,4.023463211,1.178422911,0.120106363,0.000609853,0.518687881
0.84308,8.0662,2.04332,0.14006,0.00446,0.00446,0.00434,15.41177,4.662053643,10.74971637,0.122114423,0.146683171,0.000458693,0.260909449
4.78667,5.84752,4.92898,0.09904,0.00462,0.00462,0.00434,11.14033,-5.020162913,6.120168061,0.157120866,0.120107901,0.000181221,0.155607863
4.78667,5.84752,7.60519,0.09904,0.00446,0.00446,0.00583,15.41177,7.694915378,7.716854675,0.365254045,0.120137781,0.000159595,0.181132622
0.84308,5.84752,7.60519,0.22052,0.01122,0.01122,0.00576,5.2787,1.535488844,3.743216845,0.123697352,0.199530082,0.000723935,0.257528839
0.84308,1.99366,8.2773,0.22052,0.00568,0.00568,0.00478,11.14033,7.212319672,3.928010438,0.424282578,0.199614203,0.000476609,3.092279529
0.84308,5.84752,8.2773,0.14006,0.00568,0.00568,0.00461,5.2787,2.371078611,2.907622858,0.286709988,0.14679534,0.000214219,0.187304985
0.84308,2.77013,7.60519,0.06385,0.00462,0.00462,0.00478,5.2787,3.004280199,2.27441941,0.855652616,0.097657708,0.000378066,0.437023001
2.05973,1.99366,4.92898,0.26628,0.01122,0.01122,0.00576,5.2787,2.950023666,2.328676824,0.071867922,0.229900902,0.00023228,0.261077214
0.84308,2.77013,4.92898,0.14006,0.01122,0.01122,0.00461,3.21932,1.558203687,1.661116874,0.152543818,0.147067663,0.000255601,0.24984093
0.84308,5.84752,8.2773,0.26628,0.01122,0.01122,0.00576,1.70305,0.628949327,1.074100784,0.041164709,0.230176419,0.000181983,0.261472848
2.05973,1.99366,7.60519,0.22052,0.005,0.005,0.00434,15.41177,10.14528122,5.266488912,0.356115323,0.199636704,0.000894427,2.938987472
2.05973,6.86225,8.2773,0.22052,0.00568,0.00568,0.00583,11.14033,4.106027513,7.034302491,0.162129812,0.199713678,0.000223702,0.261893913
9.75741,6.86225,8.2773,0.06385,0.01122,0.01122,0.00576,15.41177,-3.047716514,12.36405357,0.117225701,0.098322648,0.000117837,0.282449609
9.75741,2.77013,4.92898,0.14006,0.00446,0.00446,0.00461,15.41177,-9.937504831,5.474265435,0.120701168,0.146727278,0.000115018,0.321934852
6.91131,1.99366,7.60519,0.22052,0.01122,0.01122,0.00461,5.2787,2.586873341,2.691828325,0.047440955,0.199394861,0.000125206,0.26089964
9.75741,8.0662,4.92898,0.26628,0.00568,0.00568,0.00478,15.41177,-5.114637493,10.29713251,0.033486327,0.230116088,0.000154549,0.260121498
6.91131,6.86225,8.2773,0.14006,0.00568,0.00568,0.00576,15.41177,-6.756197377,8.655572626,0.190546526,0.146766313,0.000420055,0.25810135
2.05973,1.99366,8.2773,0.09904,0.005,0.005,0.00576,11.14033,7.944227395,3.196102297,0.819927192,0.120142194,0.000516867,0.576432045
6.91131,1.99366,8.2773,0.09904,0.01122,0.01122,0.00434,15.41177,7.569935417,7.841856777,0.306978472,0.120254633,0.000660915,0.241807471
6.91131,6.86225,8.2773,0.09904,0.00462,0.00462,0.00461,11.14033,-4.697058719,6.44327191,0.17818676,0.120118545,0.000132591,0.35948626
2.05973,2.77013,7.60519,0.09904,0.00462,0.00462,0.00461,15.41177,9.931389779,5.480380316,0.936266828,0.120114263,0.000367885,0.263633871
6.91131,1.99366,7.60519,0.22052,0.01122,0.01122,0.00583,11.14033,5.785673361,5.354661949,0.106091052,0.199382584,0.000318559,0.260034033
0.84308,5.84752,2.04332,0.14006,0.00446,0.00446,0.00478,15.41177,6.674087901,8.737682106,0.172366387,0.146700523,0.000524711,0.259803255
0.84308,5.84752,8.2773,0.22052,0.00446,0.00446,0.00461,11.14033,4.783630663,6.356699414,0.238476635,0.199719791,0.000117408,2.89246996
9.75741,1.99366,7.60519,0.09904,0.01122,0.01122,0.00461,15.41177,-7.789349214,7.622448443,0.208449507,0.120394556,0.000426322,0.260518127
9.75741,5.84752,2.04332,0.09904,0.00446,0.00446,0.00434,15.41177,-6.9688386,8.442931358,0.047283536,0.120154051,0.000208233,0.264457288
