4.78667,6.86225,7.60519,0.09904,0.01122,0.01122.1,0.00461,11.14033,-2.51218271,8.628288076,0.136658393,0.120541165,0.000999171,0.265806781
4.78667,2.77013,8.2773,0.09904,0.01122,0.01122,0.00583,15.41177,7.047160619,8.364613387,0.399201713,0.120582013,0.000447281,0.336464812
4.78667,8.0662,7.60519,0.22052,0.01122,0.01122,0.00461,5.2787,-0.947680163,4.331046922,0.024397285,0.199578585,0.000248761,0.260088758
6.91131,8.0662,8.2773,0.22052,0.01122,0.01122,0.00576,5.2787,-1.174204381,4.104504855,0.023607978,0.199945192,0.000330335,0.26130076
4.78667,6.86225,7.60519,0.22052,0.00568,0.00568,0.00583,11.14033,-4.105729565,7.034600434,0.087811112,0.199725905,0.000167627,0.2598726
6.91131,8.0662,4.92898,0.14006,0.005,0.005,0.00461,11.14033,-3.654751489,7.485578496,0.060456087,0.146728135,0.000265112,0.256969489
9.75741,5.84752,7.60519,0.22052,0.01122,0.01122,0.00478,15.41177,-3.680345075,11.73142493,0.049383448,0.199355263,0.000391182,0.260404022
2.05973,8.0662,8.2773,0.26628,0.01122,0.01122,0.00434,5.2787,1.0081634,4.270570119,0.042960974,0.229766698,0.000262328,0.259557524
2.05973,6.86225,8.2773,0.06385,0.00568,0.00568,0.00478,11.14033,3.416065976,7.724264772,0.554515847,0.097726583,0.000164041,0.153435587
4.78667,6.86225,2.04332,0.14006,0.00568,0.00568,0.00434,11.14033,3.420297241,7.720032739,0.032489327,0.14701482,0.000359957,0.259525687
6.91131,8.0662,8.2773,0.14006,0.01122,0.01122,0.00583,5.2787,-1.376250505,3.902456832,0.041907425,0.147199813,0.000229637,0.260190763
6.91131,1.99366,7.60519,0.22052,0.01122,0.01122,0.00434,5.2787,2.503597753,2.775104566,0.046009627,0.199354929,0.000100767,0.259758666
4.78667,6.86225,4.92898,0.14006,0.00568,0.00568,0.00434,5.2787,-2.020456121,3.258245392,0.047019938,0.146788781,0.000156799,0.259306434
4.78667,2.77013,8.2773,0.26628,0.00568,0.00568,0.00434,11.14033,6.43003197,4.710298797,0.121566482,0.230085301,0.000362002,2.883724056
6.91131,2.77013,4.92898,0.09904,0.01122,0.01122,0.00434,11.14033,-4.60037626,6.539994305,0.112075092,0.120420683,0.000521824,0.259843422
2.05973,1.99366,7.60519,0.09904,0.00446,0.00446,0.00576,15.41177,11.35793028,4.053841505,1.043777956,0.120111273,0.000817575,0.386774874
0.84308,5.84752,2.04332,0.26628,0.005,0.005,0.00461,15.41177,6.618162132,8.793607869,0.064242556,0.230104321,0.000188894,0.258635205
0.84308,5.84752,4.92898,0.14006,0.00462,0.00462,0.00461,15.41177,6.174588771,9.237181275,0.395281779,0.146644177,0.000551589,0.256114646
4.78667,5.84752,4.92898,0.09904,0.00568,0.00568,0.00478,15.41177,-6.421231813,8.9905382,0.205315451,0.120147317,0.0003989,0.204345474
4.78667,8.0662,4.92898,0.14006,0.00568,0.00568,0.00434,15.41177,3.871565059,11.54020494,0.0899203,0.146626023,0.000411329,0.260190057
0.84308,2.77013,8.2773,0.06385,0.01122,0.01122,0.00478,5.2787,1.858575836,3.420140773,0.702330207,0.098216087,0.000236037,0.068538942
6.91131,2.77013,7.60519,0.14006,0.01122,0.01122,0.00576,5.2787,-2.673014942,2.605685898,0.074115341,0.147145146,0.000103819,0.258568315
4.78667,5.84752,8.2773,0.14006,0.00568,0.00568,0.00461,5.2787,2.37090224,2.907798515,0.092234791,0.146805432,0.000112886,0.347265586
2.05973,6.86225,7.60519,0.22052,0.01122,0.01122,0.00576,15.41177,3.474629663,11.93714036,0.165494284,0.199326553,0.000888665,0.258360055
4.78667,8.0662,4.92898,0.22052,0.00446,0.00446,0.00576,15.41177,5.852011241,9.55975876,0.0755226,0.199776676,0.000123782,0.25652524
4.78667,5.84752,4.92898,0.26628,0.00568,0.00568,0.00434,15.41177,5.8898301,9.521939902,0.066316884,0.230022884,0.000116321,0.259514768
4.78667,5.84752,8.2773,0.09904,0.00462,0.00462,0.00461,15.41177,7.087332631,8.324437389,0.371509996,0.120100002,0.000265213,0.247408019
4.78667,5.84752,7.60519,0.22052,0.00568,0.00568,0.00576,5.2787,2.535372332,2.743327937,0.054439151,0.19980351,0.000102895,0.249980636
4.78667,6.86225,2.04332,0.09904,0.005,0.005,0.00461,15.41177,6.16814281,9.243627161,0.080370152,0.120195056,0.000391127,0.260597903
2.05973,2.77013,7.60519,0.26628,0.00462,0.00462,0.00478,15.41177,9.830609963,5.581160083,0.248029521,0.230041112,0.000698271,2.87747111
